id,restaurant_id,name,description,category,base_type,meat_type,size_or_variant,price_pln,spicy,is_vege,image_url,available,created_at
aae26530-2752-44aa-b1bc-802f61cf44ff,70842598-1632-43f6-8015-706d5adf182f,Wołowina na gorącym półmisku,Z ryżem i surówką,Wołowina,,,,25.00,false,false,,true,2025-10-29 21:37:37.603105+00
aca47896-a4d6-4779-98d5-25b3442dfad1,8b00b05e-72f7-4a5f-b50c-5630a75d6312,Piwo Tyskie,Piwo butelkowe 0.5 l,Napoje,piwo,,0.5 l,12.00,false,false,,true,2025-10-25 02:07:59.866597+00
ae0fb590-deb6-4631-ade6-01250021d9d8,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Deska zakąsek dla dwojga,"Mix przystawek: szynka, pasztet, ogórek, mangary, ser, pieczywo",Przystawka,przystawka,,,40.00,false,false,,true,2025-10-26 13:25:49.038306+00
b0c81826-cd44-47f9-876a-048d29b660b4,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Polędwica wieprzowa,"Grillowana polędwica wieprzowa, sos pieczeniowy",Wieprzowina,wieprzowina,mięsne,,50.00,false,false,,true,2025-10-26 13:27:08.692813+00
b17a1118-f0cb-42e2-b907-fd774c7dd079,70842598-1632-43f6-8015-706d5adf182f,Kurczak z warzywami,Z ryżem i surówką,Kurczak,,,,16.00,false,false,,true,2025-10-29 21:37:37.603105+00
b3952092-d7bf-4752-a894-56cd476065c7,bd9f2244-7618-4071-aa96-52616a7b4c70,Sernik z Musem Malinowym,Sernik domowy z musem malinowym na spodzie ciasteczkowym,Deser,deser,,,16.00,false,false,,true,2025-10-26 11:54:58.644557+00
b3d168cf-e312-4f77-b81d-6ef118da8cf6,1fc1e782-bac6-47b2-978a-f6f2b38000cd,Naleśnik z kurczakiem i warzywami,"Filet z kurczaka, brokuły, marchew, sałata",Naleśnik,naleśnik,mięsne,,24.00,false,false,,true,2025-10-26 15:45:44.409028+00
b5bde246-f3e9-4854-8bcf-c60787647ca0,569a7d29-57be-4224-bdf3-09c483415cea,Halloween Double,"Bułka maślana, wołowina 400g, ser cheddar, grillowana dynia w pomarańczy, pestki dyni, czerwona cebula, roszponka, chutney dyniowy, sos mango",Burger,burger,mięsne,double,49.00,false,false,,true,2025-10-29 21:29:06.527172+00
b72ffe53-5082-4e3a-8c0d-54bb527662bf,1fc1e782-bac6-47b2-978a-f6f2b38000cd,Lody z gorącymi malinami i bitą śmietaną,"Lody, gorące maliny, bita śmietana",Deser,lody,vege,,18.00,false,true,,true,2025-10-26 15:45:53.945113+00
b81642bb-f61c-4266-8990-14b02308622e,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Gyros z frytkami i tzatziki,"Kurczak gyros, frytki, sos tzatziki",Zestaw,zestaw,mięsne,,43.00,false,false,,true,2025-10-26 13:27:08.692813+00
b8270977-f403-4eed-95b6-1586572ec00b,70842598-1632-43f6-8015-706d5adf182f,Krewetki na gorącym półmisku,Z ryżem i surówką,Krewetki,,,,27.00,false,false,,true,2025-10-29 21:37:37.603105+00
b8aaf7eb-e2c8-4bd9-83fe-d0f2f63afcca,bd9f2244-7618-4071-aa96-52616a7b4c70,Krem z Cebuli i Czosnku,Z grzanką czosnkową i prażoną cebulką,Zupa,zupa,,,28.00,false,false,,true,2025-10-26 11:51:52.659681+00
ba40ff88-8ce2-4458-b432-d8a0dc7e4083,569a7d29-57be-4224-bdf3-09c483415cea,Żwirek i Muchomorek Standard,"Bułka maślana, placuszki portobello z autorskiej panierki, rukola, sałata, soczewica z prażonym słonecznikiem, papryka, ser feta, czerwona cebula, sos majonezowy, mango i curry",Burger,burger,vege,standard,30.00,false,true,,true,2025-10-29 21:29:06.527172+00
bad5f584-35d3-49c7-b759-d338593c9d10,70842598-1632-43f6-8015-706d5adf182f,Sajgonki 3 szt.,Podawane z sosem,Sajgonki,,,,9.00,false,false,,true,2025-10-29 21:37:37.603105+00
baf48f16-4bb8-4f8a-a73c-84cb511389de,70842598-1632-43f6-8015-706d5adf182f,Pierogi Ho Cao z ryżem i surówką,"Pierogi Ho Cao 3 szt., z ryżem i surówką",Sajgonki,,,,15.00,false,false,,true,2025-10-29 21:37:37.603105+00
bbb0582c-85e6-4612-9311-8f1ced33d30f,4d27fbe3-20d0-4eb4-b003-1935be53af25,Wędzony pstrąg,"Tatar warzywny, figa, oliwa szczypiorkowa, puder z oliwki",Przystawka,przystawka,ryba,,43.00,false,false,,true,2025-10-26 15:15:15.29404+00
bcc7c9f2-f541-4b7e-9f4d-804d2d6cae6b,70842598-1632-43f6-8015-706d5adf182f,Zupa łajska,500 ml,Zupy,,,,10.00,false,false,,true,2025-10-29 21:37:37.603105+00
bceaac7c-08b5-422d-8a58-3d6414a49e1e,569a7d29-57be-4224-bdf3-09c483415cea,Rodzina Serano Standard,"Bułka maślana, wołowina 200g, ser cheddar, mozzarella, camembert, czerwona cebula, sos czosnkowy, sos BBQ",Burger,burger,mięsne,standard,37.00,false,false,,true,2025-10-29 21:29:06.527172+00
bd8ee105-de1d-444a-bad7-ed77850a21a1,1fc1e782-bac6-47b2-978a-f6f2b38000cd,Pieczeń wieprzowa,"Pieczeń wieprzowa, ziemniaki, surówka",Danie główne,pieczeń,mięsne,,20.00,false,false,,true,2025-10-26 15:51:06.643942+00
bf2a190a-e1e4-4eb7-bc14-896ff5528a01,70842598-1632-43f6-8015-706d5adf182f,Wołowina Curry,Z ryżem i surówką,Wołowina,,,,20.00,false,false,,true,2025-10-29 21:37:37.603105+00
bf4a9202-2e13-4b5c-91cb-37a06f633f5d,bd9f2244-7618-4071-aa96-52616a7b4c70,Sos Jogurtowy,Sos jogurtowy ziołowy,Sos,sos,,,5.00,false,true,,true,2025-10-26 11:55:50.750805+00
c0d40005-33fb-409b-8b81-a3de0a846ba5,83566974-1017-4408-90ee-2571ccc06978,Prosciutto e Funghi,"Sos pomidorowy, ser mozzarella, szynka parmeńska, pieczarki",Pizza,,,,33.00,false,false,,true,2025-10-29 14:49:19.136917+00
c18fc34f-179f-493a-b0e0-53fcce2bcb1a,bd9f2244-7618-4071-aa96-52616a7b4c70,Sałatka Halloumi,"Mix sałat, grillowany halloumi, pestki dyni, sos jogurtowy",Sałatka,sałatka,vege,,27.00,false,true,,true,2025-10-26 11:54:58.644557+00
c2049b42-5ca6-4bac-90c2-5c4840312940,70842598-1632-43f6-8015-706d5adf182f,Kurczak po chińsku,Z ryżem i surówką,Kurczak,,,,17.00,false,false,,true,2025-10-29 21:37:37.603105+00
c5e1d9ed-9ae2-4a5a-85ef-7deb2ea25bc3,83566974-1017-4408-90ee-2571ccc06978,Fanta Pomarańczowa,"Orzeźwiająca, puszka 0.33l",Napój,,,,9.00,false,false,,true,2025-10-29 14:53:24.683083+00
c5f2cf04-e5e5-4bc6-bf98-31086b1b4351,bd9f2244-7618-4071-aa96-52616a7b4c70,Spicy Burger,"Wołowina, jalapeno, sos pikantny, ser cheddar",Burger,burger,mięsne,,33.00,true,false,,true,2025-10-26 11:50:51.979421+00
c63f0c75-a809-4b6e-bafb-a2ca64c8b5c2,8b00b05e-72f7-4a5f-b50c-5630a75d6312,Sałatka z halloumi,"rukola, grillowana gruszka, ser halloumi, żurawina",Sałatki,sałatka,vege,,39.00,false,true,,true,2025-10-24 22:30:48.539923+00
c6b011fa-882d-4894-a84f-9a41acae5dbc,569a7d29-57be-4224-bdf3-09c483415cea,Halloween Standard,"Bułka maślana, wołowina 200g, ser cheddar, grillowana dynia w pomarańczy, pestki dyni, czerwona cebula, roszponka, chutney dyniowy, sos mango",Burger,burger,mięsne,standard,39.00,false,false,,true,2025-10-29 21:29:06.527172+00
c70efb8e-ca55-4f05-a17b-b2f9e004384e,70842598-1632-43f6-8015-706d5adf182f,Kurczak pikantny,Z ryżem i surówką,Kurczak,,,,16.00,false,false,,true,2025-10-29 21:37:37.603105+00
c77f76fe-f77d-4a91-858e-4ec34d8d2110,569a7d29-57be-4224-bdf3-09c483415cea,Smak Vegas,"Bułka maślana, sałata rzymska, pomidor, kotlet vege ""stek"" warzywny, ser cheddar, grillowana grzyby, cebula, sos mango, BBQ",Burger,burger,vege,standard,36.00,false,true,,true,2025-10-29 21:29:06.527172+00
ca3c33dd-d0ce-4655-a8f1-608d8cb5786d,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Pstrąg na ziołowo,Pstrąg gotowany na parze z ziołami,Ryba,ryba,mięsne,,39.00,false,false,,true,2025-10-26 13:34:24.025731+00
ccfeeec6-8e39-45c0-8b40-38f22776834d,70842598-1632-43f6-8015-706d5adf182f,Wieprzowina pięciu smaków,Z ryżem i surówką,Wieprzowina,,,,20.00,false,false,,true,2025-10-29 21:37:37.603105+00
cd4dae3e-e80b-4b36-9319-54a79db2ddb4,fc844513-2869-4f42-b04f-c21e1e4cceb7,Pita Rollo,"Pita rollo, sos, surówka, mięso",Kebab,pita,dowolne,mały,14.00,false,false,,true,2025-12-18 10:31:10.334916+00
d315d78e-6df8-494f-82f1-2c960b5553dd,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Barszcz z tortellini,Barszcz czerwony z tortellini serowym,Zupa,zupa,vege,,22.00,false,true,,true,2025-10-26 13:25:49.038306+00
d3b2a58a-baa3-4a30-a25c-e98e5d5dc6ac,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Burger wołowy z frytkami i surówką,"Burger wołowy, frytki, mix surówek",Zestaw,zestaw,mięsne,,47.00,false,false,,true,2025-10-26 13:27:08.692813+00
d500bd1f-bda1-4500-8986-5db20f92b504,70842598-1632-43f6-8015-706d5adf182f,Kalmary na gorącym półmisku,Z ryżem i surówką,Kalmary,,,,27.00,false,false,,true,2025-10-29 21:37:37.603105+00
d5020c7b-17b1-45a3-9ba6-1664a50ac5f9,8b00b05e-72f7-4a5f-b50c-5630a75d6312,Golonka confit,"golonka, kapusta zasmażana, ziemniaki, musztarda, chrzan",Dania główne,mięsne,wieprzowa,,79.00,false,false,,true,2025-10-24 22:30:48.539923+00
d65946a0-416e-4730-8d9e-16429b6370e0,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Camembert z żurawiną,"Sery camembert na ciepło z żurawiną, VEGE",Przystawka,przystawka,vege,,25.00,false,true,,true,2025-10-26 13:25:49.038306+00
d671cd1a-052a-4a63-a68b-99979204fb2a,569a7d29-57be-4224-bdf3-09c483415cea,Wegetrix Double,"Bułka maślana, camembert, warzywa grillowane, sałata, pomidor, rukola, cebula czerwona, sos mango",Burger,burger,vege,double,39.00,false,true,,true,2025-10-29 21:29:06.527172+00
d883515b-29df-47f5-89e3-4a7f674cbc04,70842598-1632-43f6-8015-706d5adf182f,Wieprzowina słodko-kwaśna,Z ryżem i surówką,Wieprzowina,,,,20.00,false,false,,true,2025-10-29 21:37:37.603105+00
d8d17836-68be-45ba-a00d-a67f039a296d,bd9f2244-7618-4071-aa96-52616a7b4c70,Flat White,Intensywna czarna kawa z kremową pianką mleczną,Napój,napój,,,10.00,false,true,,true,2025-10-26 11:55:50.750805+00
d93a26fd-9163-4b75-849c-40490a15583e,70842598-1632-43f6-8015-706d5adf182f,Wieprzowina z warzywami,Z ryżem i surówką,Wieprzowina,,,,20.00,false,false,,true,2025-10-29 21:37:37.603105+00
d979c714-f6f8-48bb-93ab-9531b8587b14,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Kurczak po parysku,"Kurczak panierowany, przyprawy",Drób,drób,mięsne,,27.00,false,false,,true,2025-10-26 13:27:08.692813+00
d9ea7293-2726-4b20-ae08-deec10f0a30f,1fc1e782-bac6-47b2-978a-f6f2b38000cd,Kroket (z kapustą i grzybami/bądź z mięsem) 1 szt.,"Kroket domowy, farsz do wyboru",Dodatek,kroket,dowolne,,8.00,false,false,,true,2025-10-26 15:49:59.999484+00
da311fa3-2ff1-4813-aa86-78fa62fe66fe,bd9f2244-7618-4071-aa96-52616a7b4c70,Bowl z Dynią,"Szarpany kurczak, pieczona dynia, mix sałat, sos klonowy, suszone pomidory, frytki, sos jogurtowo-ziołowy",Obiad,obiad,mięsne,,48.50,false,false,,true,2025-10-26 11:51:52.659681+00
da5765e4-9537-49f6-885d-77b6a0aa6c7d,8b00b05e-72f7-4a5f-b50c-5630a75d6312,Rumcajsowy Burger,"mięso wołowe, camembert, żurawina, cebula, rukola, sos majonezowy, frytki",Burgery,burger,wołowina,,42.00,false,false,,true,2025-10-24 22:30:48.539923+00
db275777-fb4c-4a88-af5c-f89210ad7f3b,bd9f2244-7618-4071-aa96-52616a7b4c70,Pizza Pepperoni 33cm,"Sos pomidorowy, ser mozzarella, pepperoni",Pizza,pizza,mięsne,33cm,35.00,false,false,,true,2025-10-26 11:44:47.976563+00
df133e95-e52d-4bbc-971d-b8fc5fade7a2,fc844513-2869-4f42-b04f-c21e1e4cceb7,Nuggets box,,Kebab,,,,15.00,false,false,,true,2025-10-29 22:45:07.983357+00
e0825375-5306-47c9-9786-cb8ed45884ba,bd9f2244-7618-4071-aa96-52616a7b4c70,Pizza Margherita 33cm,"Sos pomidorowy, ser mozzarella, oregano",Pizza,pizza,vege,33cm,33.00,false,true,,true,2025-10-26 11:44:47.976563+00
e092d885-7e8b-4ce6-841f-c5d6d9e25329,70842598-1632-43f6-8015-706d5adf182f,Wołowina z warzywami,Z ryżem i surówką,Wołowina,,,,20.00,false,false,,true,2025-10-29 21:37:37.603105+00
e2c24a39-39cc-4939-abcd-6064d845b804,fc844513-2869-4f42-b04f-c21e1e4cceb7,Pita Rollo z serem,"Pita rollo z serem, sos, surówka, mięso",Kebab,pita,dowolne,mega,30.00,false,false,,true,2025-12-18 10:31:10.334916+00
e378615b-c8ac-42d8-8f0b-102f966209db,1fc1e782-bac6-47b2-978a-f6f2b38000cd,Naleśnik z dżemem truskawkowym lub wiśniowym,Naleśnik z dżemem,Naleśnik,naleśnik,vege,,13.00,false,true,,true,2025-10-26 15:52:27.077386+00
e40452f2-0b66-45ef-a414-15f41d2c1688,569a7d29-57be-4224-bdf3-09c483415cea,Klaps Fiction Standard,"Bułka maślana, wołowina 200g, ser cheddar, sałata, ogórek, pomidor, sos majonezowy, sos BBQ",Burger,burger,mięsne,standard,32.00,false,false,,true,2025-10-29 21:29:06.527172+00
e472c234-04d2-4872-a635-761f00f9853c,83566974-1017-4408-90ee-2571ccc06978,Brownie,Czekoladowe ciasto z orzechami włoskimi,Deser,,,,14.00,false,false,,true,2025-10-29 14:53:24.683083+00
e531c793-007a-4ed6-858f-64339048a6af,fc844513-2869-4f42-b04f-c21e1e4cceb7,Sok Cappy,,Napoje,,,,5.00,false,false,,true,2025-10-29 22:45:07.983357+00
e76023f0-7439-498c-9ab1-852708fe2fab,bd9f2244-7618-4071-aa96-52616a7b4c70,Latte,Kawa latte z mlekiem,Napój,napój,,,10.50,false,true,,true,2025-10-26 11:55:50.750805+00
e8496674-8134-4072-90bb-e01d245b3777,569a7d29-57be-4224-bdf3-09c483415cea,Klaps Fiction Double,"Bułka maślana, wołowina 400g, ser cheddar, sałata, ogórek, pomidor, sos majonezowy, sos BBQ",Burger,burger,mięsne,double,42.00,false,false,,true,2025-10-29 21:29:06.527172+00
e939262c-f11a-4f06-b513-204c82e2bf4c,1fc1e782-bac6-47b2-978a-f6f2b38000cd,Fondant czekoladowy z lodami i bitą śmietaną,"Fondant czekoladowy, lody, bita śmietana",Deser,fondant,vege,,22.00,false,true,,true,2025-10-26 15:45:53.945113+00
e9875272-e615-4676-a07c-391954446ef2,569a7d29-57be-4224-bdf3-09c483415cea,Onionator,"Bułka, wołowina, sałata lodowa, grillowany krążek cebulowy, ser cheddar, ogórek konserwowy, cebula czerwona, rukola, sos rosyjski",Burger,burger,mięsne,,45.00,false,false,,true,2025-10-29 21:29:06.527172+00
ea57b823-a0ae-41b8-b424-1735e1bbcf19,bd9f2244-7618-4071-aa96-52616a7b4c70,Pizza Vege 33cm,"Sos pomidorowy, ser mozzarella, grillowane warzywa",Pizza,pizza,vege,33cm,37.00,false,true,,true,2025-10-26 11:44:47.976563+00
ec99cc51-a627-465b-828a-6ad9c81f8bfd,bd9f2244-7618-4071-aa96-52616a7b4c70,Pizza Capricciosa 33cm,"Sos pomidorowy, ser mozzarella, szynka, pieczarki",Pizza,pizza,mięsne,33cm,38.50,false,false,,true,2025-10-26 11:44:47.976563+00
ed0502fa-eb68-453c-b6e0-e6fdff88f7df,fc844513-2869-4f42-b04f-c21e1e4cceb7,Frytki z Indii masala,,Przekąski,,,,7.00,false,false,,true,2025-10-29 22:45:07.983357+00
ed40a3d4-ef53-44c1-bf1f-b9fb4a311867,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Gęsie żołądki,"Gęsie żołądki w sosie własnym z cebulą, podawane z grzanką",Przystawka,przystawka,mięsne,,32.00,false,false,,true,2025-10-26 13:25:49.038306+00
ee20a783-4875-436b-9f6c-4a91e99629f5,fc844513-2869-4f42-b04f-c21e1e4cceb7,Burn,,Napoje,,,,7.00,false,false,,true,2025-10-29 22:45:07.983357+00
f2088900-a4b7-49e3-b8da-154c9af21448,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Kotlet po szwajcarsku,"Kotlet wieprzowy panierowany, ser, szynka",Wieprzowina,wieprzowina,mięsne,,32.00,false,false,,true,2025-10-26 13:27:08.692813+00
f258b191-e92b-4331-8c5e-008342d28cf5,bd9f2244-7618-4071-aa96-52616a7b4c70,Sałatka Cezar Callzone,"Mix sałat, grzanki, ser parmezan, kurczak, sos cezar",Sałatka,sałatka,mięsne,,25.00,false,false,,true,2025-10-26 11:54:58.644557+00
f3eb7fe1-6e7d-47db-a98a-8cbf36b8e506,fc844513-2869-4f42-b04f-c21e1e4cceb7,"Coca-Cola 0,85l",,Napoje,,,,8.00,false,false,,true,2025-10-29 22:45:07.983357+00
f410c8de-3ed6-40e8-8e05-2b61a01e1a25,fc844513-2869-4f42-b04f-c21e1e4cceb7,Pita Rollo z serem,"Pita rollo z serem, sos, surówka, mięso",Kebab,pita,dowolne,mały,16.00,false,false,,true,2025-12-18 10:31:10.334916+00
f42c4281-34a4-4478-9ffd-64427d7f91e1,70842598-1632-43f6-8015-706d5adf182f,Krewetki po tajsku,Z ryżem i surówką,Krewetki,,,,25.00,false,false,,true,2025-10-29 21:37:37.603105+00
f5cd9ea8-d596-4ef7-b182-e75af101852c,569a7d29-57be-4224-bdf3-09c483415cea,MrDrwal,"Bułka, wołowina, boczek grillowany, sałata lodowa, prażona cebulka, parowany ser, sos drwala",Burger,burger,mięsne,,40.00,false,false,,true,2025-10-29 21:29:06.527172+00
f5d7c74e-e3b0-4ff9-9103-8c6c4a36e854,83566974-1017-4408-90ee-2571ccc06978,Woda Mineralna,Niegazowana lub gazowana 0.5l,Napój,,,,6.00,false,false,,true,2025-10-29 14:53:24.683083+00
f6d71802-096c-4b90-b613-2c02a35d48b3,bd9f2244-7618-4071-aa96-52616a7b4c70,Pepsi 0.85L,Napój gazowany Pepsi 0.85L,Napój,napój,,0.85L,11.00,false,true,,true,2025-10-26 11:55:50.750805+00
f76c1d98-f1cc-4bff-b24d-4c040e87af8f,bd9f2244-7618-4071-aa96-52616a7b4c70,Ciasto Marchewkowe,Wilgotne ciasto marchewkowe z orzechami włoskimi i kremem śmietankowym,Deser,deser,,,15.00,false,false,,true,2025-10-26 11:54:58.644557+00
f8f6ebaa-0bc1-4acf-b990-94a4e4d11233,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Dzikie placki,Placki ziemniaczane z sosem mięsnym,Zestaw,zestaw,mięsne,,48.00,false,false,,true,2025-10-26 13:27:08.692813+00
f9327ddd-1e36-48b0-a7c1-ea07bc95e991,bd9f2244-7618-4071-aa96-52616a7b4c70,Szarlotka,"Szarlotka z cynamonem i kruszonką, podawana na ciepło",Deser,deser,,,14.00,false,false,,true,2025-10-26 11:54:58.644557+00
f9a23bd0-f0f2-4d14-bdef-16969dde7312,83566974-1017-4408-90ee-2571ccc06978,Tiramisu,Klasyczny włoski deser z mascarpone i kakao,Deser,,,,16.00,false,false,,true,2025-10-29 14:53:24.683083+00
fb7dd1db-85ce-4163-8174-1bbdfedf80d4,af8448ef-974b-46c8-a4ae-b04b8dc7c9f8,Rolada wołowa,Rolada wołowa z marynowanymi warzywami,Wołowina,wołowina,mięsne,,36.00,false,false,,true,2025-10-26 13:33:30.847182+00
fc2191c3-f277-41e6-94d0-c48893ebeb4d,bd9f2244-7618-4071-aa96-52616a7b4c70,Sałatka z Serem Feta,"Mix sałat, ser feta, pomidory, oliwki, sos winegret",Sałatka,sałatka,vege,,25.00,false,true,,true,2025-10-26 11:54:58.644557+00
fc4bcc1b-b736-483d-b08f-0ec209170a09,bd9f2244-7618-4071-aa96-52616a7b4c70,Sos Tzatziki,"Sos jogurtowy z ogórkiem, czosnkiem i ziołami",Sos,sos,,,5.00,false,true,,true,2025-10-26 11:55:50.750805+00
fecf6c54-17f4-4bb6-8a50-6a5944a11728,569a7d29-57be-4224-bdf3-09c483415cea,Głodzilla,"Bułka maślana, 100% wołowina 200g, grillowany boczek, ser camembert, nachos, papryka, sałata rzymska, czerwona cebula, sos mango, czosnek",Burger,burger,mięsne,,59.00,false,false,,true,2025-10-29 21:29:06.527172+00
ffd6f362-92a3-44ad-a43f-f6f439750212,83566974-1017-4408-90ee-2571ccc06978,Coca-Cola,"Klasyczna, zimna puszka 0.33l",Napój,,,,9.00,false,false,,true,2025-10-29 14:53:24.683083+00